-15,-15,-63.01068,81.71588,-24.61218
0,-9,-0.005401611,32.58264,-33.79248
0,-8,-0.005401611,29.04538,-30.00577
0,-7,-0.005401611,25.48529,-26.22388
0,-6,-0.005401611,21.9032,-22.44824
0,-5,-0.005401611,18.2999,-18.68027
0,-4,-0.005401611,14.67636,-14.9213
0,-3,-0.005401611,11.03345,-11.17267
0,-2,-0.005401611,7.372162,-7.435699
0,-1,-0.005401611,3.693512,-3.711517
0,0,-0.005401611,-0.001403809,-0.001403809
0,1,-0.005401611,-3.711517,3.693512
0,2,-0.005401611,-7.435699,7.372162
0,3,-0.005401611,-11.17267,11.03345
0,4,-0.005401611,-14.9213,14.67636
0,5,-0.005401611,-18.68027,18.2999
0,6,-0.005401611,-22.44824,21.9032
0,7,-0.005401611,-26.22388,25.48529
0,8,-0.005401611,-30.00577,29.04538
0,9,-0.005401611,-33.79248,32.58264
0,10,-0.005401611,-37.58255,36.09634
0,11,-0.005401611,-41.37448,39.58578
0,12,-0.005401611,-45.16669,43.05023
0,13,-0.005401611,-48.95761,46.48911
0,14,-0.005401611,-52.74564,49.90182
0,15,-0.005401611,-56.52911,53.28784
1,-15,4.115723,51.33966,-58.71283
1,-14,4.134216,47.93802,-54.9325
1,-13,4.151398,44.51001,-51.1467
1,-12,4.167389,41.05615,-47.35706
1,-11,4.182068,37.57706,-43.56516
1,-10,4.195496,34.07336,-39.77267
1,-9,4.207642,30.54581,-35.98114
1,-8,4.218567,26.99509,-32.19208
1,-7,4.22818,23.42206,-28.40701
1,-6,4.236481,19.82745,-24.62738
1,-5,4.243561,16.21219,-20.85461
1,-4,4.249359,12.57715,-17.09009
1,-3,4.253845,8.92337,-13.33514
1,-2,4.25708,5.25174,-9.591095
1,-1,4.258972,1.563416,-5.859192
1,0,4.259644,-2.140625,-2.140625
1,1,4.258972,-5.859192,1.563416
1,2,4.25708,-9.591095,5.25174
1,3,4.253845,-13.33514,8.92337
1,4,4.249359,-17.09009,12.57715
1,5,4.243561,-20.85461,16.21219
1,6,4.236481,-24.62738,19.82745
1,7,4.22818,-28.40701,23.42206
1,8,4.218567,-32.19208,26.99509
1,9,4.207642,-35.98114,30.54581
1,10,4.195496,-39.77267,34.07336
1,11,4.182068,-43.56516,37.57706
1,12,4.167389,-47.35706,41.05615
1,13,4.151398,-51.1467,44.51001
1,14,4.134216,-54.9325,47.93802
1,15,4.115723,-58.71283,51.33966
2,-15,8.218994,49.38797,-60.89996
2,-14,8.255463,45.97064,-57.12292
2,-13,8.289429,42.52716,-53.33942
2,-12,8.320923,39.0582,-49.55112
2,-11,8.349945,35.56439,-45.75967
2,-10,8.376495,32.04636,-41.96671
2,-9,8.400482,28.50488,-38.1738
2,-8,8.422028,24.94067,-34.38251
2,-7,8.44101,21.35458,-30.59433
2,-6,8.457458,17.74744,-26.81076
2,-5,8.471436,14.12018,-23.03326
2,-4,8.482849,10.47366,-19.26321
2,-3,8.49173,6.808899,-15.50198
2,-2,8.498047,3.126953,-11.75089
2,-1,8.501862,-0.5711365,-8.01123
2,0,8.503143,-4.284241,-4.284241
2,1,8.501862,-8.01123,-0.5711365
2,2,8.498047,-11.75089,3.126953
2,3,8.49173,-15.50198,6.808899
2,4,8.482849,-19.26321,10.47366
2,5,8.471436,-23.03326,14.12018
2,6,8.457458,-26.81076,17.74744
2,7,8.44101,-30.59433,21.35458
2,8,8.422028,-34.38251,24.94067
2,9,8.400482,-38.1738,28.50488
2,10,8.376495,-41.96671,32.04636
2,11,8.349945,-45.75967,35.56439
2,12,8.320923,-49.55112,39.0582
2,13,8.289429,-53.33942,42.52716
2,14,8.255463,-57.12292,45.97064
2,15,8.218994,-60.89996,49.38797
3,-15,12.30316,47.43341,-63.08984
3,-14,12.35715,44.00018,-59.31622
3,-13,12.40747,40.54123,-55.53516
3,-12,12.45416,37.05707,-51.74829
3,-11,12.49713,33.54843,-47.95737
3,-10,12.53641,30.01599,-44.164
3,-9,12.57196,26.46051,-40.36978
3,-8,12.60382,22.88275,-36.57629
3,-7,12.63196,19.28357,-32.7851
3,-6,12.65634,15.66385,-28.99765
3,-5,12.67694,12.02451,-25.21545
3,-4,12.69388,8.366455,-21.43994
3,-3,12.707,4.690765,-17.67249
3,-2,12.7164,0.9984436,-13.91437
3,-1,12.72205,-2.709381,-10.16699
3,0,12.72394,-6.43161,-6.43161
3,1,12.72205,-10.16699,-2.709381
3,2,12.7164,-13.91437,0.9984436
3,3,12.707,-17.67249,4.690765
3,4,12.69388,-21.43994,8.366455
3,5,12.67694,-25.21545,12.02451
3,6,12.65634,-28.99765,15.66385
3,7,12.63196,-32.7851,19.28357
3,8,12.60382,-36.57629,22.88275
3,9,12.57196,-40.36978,26.46051
3,10,12.53641,-44.164,30.01599
3,11,12.49713,-47.95737,33.54843
3,12,12.45416,-51.74829,37.05707
3,13,12.40747,-55.53516,40.54123
3,14,12.35715,-59.31622,44.00018
3,15,12.30316,-63.08984,47.43341
4,-15,16.36713,45.47656,-65.28177
4,-14,16.43817,42.0274,-61.51163
4,-13,16.50443,38.5528,-57.73309
4,-12,16.56586,35.05334,-53.94785
4,-11,16.62238,31.52982,-50.1575
4,-10,16.67407,27.98288,-46.36383
4,-9,16.72089,24.41336,-42.56842
4,-8,16.76279,20.82196,-38.77286
4,-7,16.79977,17.20969,-34.97867
4,-6,16.83185,13.5773,-31.18741
4,-5,16.85904,9.925812,-27.40054
4,-4,16.88129,6.256226,-23.6196
4,-3,16.89856,2.56955,-19.84589
4,-2,16.91095,-1.133118,-16.08087
4,-1,16.91833,-4.850677,-12.32578
4,0,16.92084,-8.58197,-8.58197
4,1,16.91833,-12.32578,-4.850677
4,2,16.91095,-16.08087,-1.133118
4,3,16.89856,-19.84589,2.56955
4,4,16.88129,-23.6196,6.256226
4,5,16.85904,-27.40054,9.925812
4,6,16.83185,-31.18741,13.5773
4,7,16.79977,-34.97867,17.20969
4,8,16.76279,-38.77286,20.82196
4,9,16.72089,-42.56842,24.41336
4,10,16.67407,-46.36383,27.98288
4,11,16.62238,-50.1575,31.52982
4,12,16.56586,-53.94785,35.05334
4,13,16.50443,-57.73309,38.5528
4,14,16.43817,-61.51163,42.0274
4,15,16.36713,-65.28177,45.47656
5,-15,20.40979,43.5181,-67.47504
5,-14,20.49747,40.05286,-63.70853
5,-13,20.57922,36.56253,-59.93262
5,-12,20.65494,33.04776,-56.14902
5,-11,20.7247,29.50925,-52.35944
5,-10,20.78845,25.94772,-48.56555
5,-9,20.84619,22.36404,-44.76898
5,-8,20.89786,18.75903,-40.97137
5,-7,20.94348,15.13351,-37.17429
5,-6,20.98306,11.48846,-33.37927
5,-5,21.01657,7.82489,-29.58786
5,-4,21.04398,4.143707,-25.80151
5,-3,21.06531,0.4460144,-22.02161
5,-2,21.08057,-3.267029,-18.24963
5,-1,21.08972,-6.994354,-14.48688
5,0,21.09274,-10.73468,-10.73468
5,1,21.08972,-14.48688,-6.994354
5,2,21.08057,-18.24963,-3.267029
5,3,21.06531,-22.02161,0.4460144
5,4,21.04398,-25.80151,4.143707
5,5,21.01657,-29.58786,7.82489
5,6,20.98306,-33.37927,11.48846
5,7,20.94348,-37.17429,15.13351
5,8,20.89786,-40.97137,18.75903
5,9,20.84619,-44.76898,22.36404
5,10,20.78845,-48.56555,25.94772
5,11,20.7247,-52.35944,29.50925
5,12,20.65494,-56.14902,33.04776
5,13,20.57922,-59.93262,36.56253
5,14,20.49747,-63.70853,40.05286
5,15,20.40979,-67.47504,43.5181
6,-15,24.43024,41.55856,-69.66888
6,-14,24.534,38.07718,-65.9061
6,-13,24.63077,34.57108,-62.13293
6,-12,24.72043,31.04086,-58.3511
6,-11,24.80304,27.48727,-54.56235
6,-10,24.87848,23.91116,-50.76831
6,-9,24.94681,20.31329,-46.9707
6,-8,25.008,16.69455,-43.17117
6,-7,25.06201,13.05582,-39.37125
6,-6,25.10883,9.398071,-35.57254
6,-5,25.1485,5.72229,-31.77658
6,-4,25.18094,2.029541,-27.98492
6,-3,25.20618,-1.679169,-24.19891
6,-2,25.22424,-5.402588,-20.41998
6,-1,25.23505,-9.139618,-16.6496
6,0,25.23865,-12.88904,-12.88904
6,1,25.23505,-16.6496,-9.139618
6,2,25.22424,-20.41998,-5.402588
6,3,25.20618,-24.19891,-1.679169
6,4,25.18094,-27.98492,2.029541
6,5,25.1485,-31.77658,5.72229
6,6,25.10883,-35.57254,9.398071
6,7,25.06201,-39.37125,13.05582
6,8,25.008,-43.17117,16.69455
6,9,24.94681,-46.9707,20.31329
6,10,24.87848,-50.76831,23.91116
6,11,24.80304,-54.56235,27.48727
6,12,24.72043,-58.3511,31.04086
6,13,24.63077,-62.13293,34.57108
6,14,24.534,-65.9061,38.07718
6,15,24.43024,-69.66888,41.55856
7,-15,28.4274,39.59872,-71.86258
7,-14,28.54684,36.10114,-68.1037
7,-13,28.65817,32.5791,-64.33337
7,-12,28.76135,29.03339,-60.55341
7,-11,28.85638,25.46472,-56.76556
7,-10,28.94324,21.8739,-52.97147
7,-9,29.02182,18.26181,-49.17291
7,-8,29.09222,14.62927,-45.37149
7,-7,29.15436,10.97726,-41.56882
7,-6,29.20825,7.306763,-37.76648
7,-5,29.25385,3.618835,-33.96606
7,-4,29.29117,-0.08557129,-30.1691
7,-3,29.32022,-3.805237,-26.37698
7,-2,29.34097,-7.539063,-22.59122
7,-1,29.35342,-11.28583,-18.81323
7,0,29.35757,-15.04431,-15.04431
7,1,29.35342,-18.81323,-11.28583
7,2,29.34097,-22.59122,-7.539063
7,3,29.32022,-26.37698,-3.805237
7,4,29.29117,-30.1691,-0.08557129
7,5,29.25385,-33.96606,3.618835
7,6,29.20825,-37.76648,7.306763
7,7,29.15436,-41.56882,10.97726
7,8,29.09222,-45.37149,14.62927
7,9,29.02182,-49.17291,18.26181
7,10,28.94324,-52.97147,21.8739
7,11,28.85638,-56.76556,25.46472
7,12,28.76135,-60.55341,29.03339
7,13,28.65817,-64.33337,32.5791
7,14,28.54684,-68.1037,36.10114
7,15,28.4274,-71.86258,39.59872
8,-15,32.40039,37.63922,-74.05545
8,-14,32.535,34.12527,-70.30051
8,-13,32.66049,30.58731,-66.53314
8,-12,32.77679,27.026,-62.75516
8,-11,32.88388,23.44217,-58.96826
8,-10,32.98172,19.83661,-55.17429
8,-9,33.07031,16.21024,-51.37482
8,-8,33.1496,12.5639,-47.57159
8,-7,33.21964,8.89859,-43.76624
8,-6,33.28033,5.215363,-39.96036
8,-5,33.33173,1.515137,-36.15552
8,-4,33.37378,-2.200836,-32.3533
8,-3,33.40652,-5.931519,-28.55515
8,-2,33.42987,-9.675751,-24.76257
8,-1,33.44391,-13.43222,-20.97696
8,0,33.44861,-17.19974,-17.19974
8,1,33.44391,-20.97696,-13.43222
8,2,33.42987,-24.76257,-9.675751
8,3,33.40652,-28.55515,-5.931519
8,4,33.37378,-32.3533,-2.200836
8,5,33.33173,-36.15552,1.515137
8,6,33.28033,-39.96036,5.215363
8,7,33.21964,-43.76624,8.89859
8,8,33.1496,-47.57159,12.5639
8,9,33.07031,-51.37482,16.21024
8,10,32.98172,-55.17429,19.83661
8,11,32.88388,-58.96826,23.44217
8,12,32.77679,-62.75516,27.026
8,13,32.66049,-66.53314,30.58731
8,14,32.535,-70.30051,34.12527
8,15,32.40039,-74.05545,37.63922
9,-15,36.34836,35.68066,-76.24664
9,-14,36.49771,32.15036,-72.49579
9,-13,36.6369,28.59634,-68.73148
9,-12,36.76587,25.01944,-64.95557
9,-11,36.88464,21.42035,-61.16977
9,-10,36.9931,17.80002,-57.37592
9,-9,37.09134,14.15927,-53.57565
9,-8,37.17932,10.49911,-49.77072
9,-7,37.25693,6.820496,-45.96277
9,-6,37.32425,3.124451,-42.15335
9,-5,37.38126,-0.5879517,-38.34421
9,-4,37.42789,-4.315582,-34.53677
9,-3,37.46417,-8.057281,-30.73264
9,-2,37.49008,-11.81186,-26.93323
9,-1,37.50565,-15.57806,-23.14008
9,0,37.51083,-19.35458,-19.35458
9,1,37.50565,-23.14008,-15.57806
9,2,37.49008,-26.93323,-11.81186
9,3,37.46417,-30.73264,-8.057281
9,4,37.42789,-34.53677,-4.315582
9,5,37.38126,-38.34421,-0.5879517
9,6,37.32425,-42.15335,3.124451
9,7,37.25693,-45.96277,6.820496
9,8,37.17932,-49.77072,10.49911
9,9,37.09134,-53.57565,14.15927
9,10,36.9931,-57.37592,17.80002
9,11,36.88464,-61.16977,21.42035
9,12,36.76587,-64.95557,25.01944
9,13,36.6369,-68.73148,28.59634
9,14,36.49771,-72.49579,32.15036
9,15,36.34836,-76.24664,35.68066
10,-15,40.27051,33.72385,-78.43546
10,-14,40.43408,30.17706,-74.68875
10,-13,40.58655,26.60699,-70.92764
10,-12,40.72778,23.01434,-67.15387
10,-11,40.85782,19.39999,-63.36929
10,-10,40.97665,15.76477,-59.57562
10,-9,41.08423,12.10971,-55.77469
10,-8,41.18051,8.435669,-51.96811
10,-7,41.2655,4.743683,-48.15759
10,-6,41.33923,1.034851,-44.34476
10,-5,41.40161,-2.689789,-40.53131
10,-4,41.4527,-6.429047,-36.71875
10,-3,41.4924,-10.18176,-32.90866
10,-2,41.52078,-13.94669,-29.10254
10,-1,41.53778,-17.72256,-25.30188
10,0,41.54349,-21.50806,-21.50806
10,1,41.53778,-25.30188,-17.72256
10,2,41.52078,-29.10254,-13.94669
10,3,41.4924,-32.90866,-10.18176
10,4,41.4527,-36.71875,-6.429047
10,5,41.40161,-40.53131,-2.689789
10,6,41.33923,-44.34476,1.034851
10,7,41.2655,-48.15759,4.743683
10,8,41.18051,-51.96811,8.435669
10,9,41.08423,-55.77469,12.10971
10,10,40.97665,-59.57562,15.76477
10,11,40.85782,-63.36929,19.39999
10,12,40.72778,-67.15387,23.01434
10,13,40.58655,-70.92764,26.60699
10,14,40.43408,-74.68875,30.17706
10,15,40.27051,-78.43546,33.72385
11,-15,44.16605,31.76938,-80.62109
11,-14,44.34341,28.20609,-76.87866
11,-13,44.50867,24.61984,-73.12079
11,-12,44.66177,21.01147,-69.3493
11,-11,44.80273,17.38177,-65.56601
11,-10,44.93155,13.73172,-61.77267
11,-9,45.0481,10.06226,-57.97107
11,-8,45.1525,6.374329,-54.1629
11,-7,45.2446,2.668976,-50.34995
11,-6,45.32449,-1.052704,-46.53375
11,-5,45.39209,-4.789581,-42.71606
11,-4,45.44742,-8.540466,-38.89844
11,-3,45.49045,-12.30417,-35.08246
11,-2,45.52121,-16.07947,-31.26965
11,-1,45.53967,-19.86499,-27.46149
11,0,45.54581,-23.65948,-23.65948
11,1,45.53967,-27.46149,-19.86499
11,2,45.52121,-31.26965,-16.07947
11,3,45.49045,-35.08246,-12.30417
11,4,45.44742,-38.89844,-8.540466
11,5,45.39209,-42.71606,-4.789581
11,6,45.32449,-46.53375,-1.052704
11,7,45.2446,-50.34995,2.668976
11,8,45.1525,-54.1629,6.374329
11,9,45.0481,-57.97107,10.06226
11,10,44.93155,-61.77267,13.73172
11,11,44.80273,-65.56601,17.38177
11,12,44.66177,-69.3493,21.01147
11,13,44.50867,-73.12079,24.61984
11,14,44.34341,-76.87866,28.20609
11,15,44.16605,-80.62109,31.76938
12,-15,48.03436,29.81799,-82.80276
12,-14,48.22501,26.23816,-79.06473
12,-13,48.40262,22.63571,-75.31021
12,-12,48.5672,19.01154,-71.54108
12,-11,48.71869,15.36649,-67.75916
12,-10,48.85709,11.70154,-63.96619
12,-9,48.98236,8.017609,-60.16403
12,-8,49.09454,4.315765,-56.35443
12,-7,49.19351,0.5970459,-52.53903
12,-6,49.27933,-3.137421,-48.71957
12,-5,49.35196,-6.886536,-44.89771
12,-4,49.41144,-10.64905,-41.07507
12,-3,49.45767,-14.42377,-37.25323
12,-2,49.49069,-18.20938,-33.43375
12,-1,49.51053,-22.00458,-29.61819
12,0,49.51715,-25.80795,-25.80795
12,1,49.51053,-29.61819,-22.00458
12,2,49.49069,-33.43375,-18.20938
12,3,49.45767,-37.25323,-14.42377
12,4,49.41144,-41.07507,-10.64905
12,5,49.35196,-44.89771,-6.886536
12,6,49.27933,-48.71957,-3.137421
12,7,49.19351,-52.53903,0.5970459
12,8,49.09454,-56.35443,4.315765
12,9,48.98236,-60.16403,8.017609
12,10,48.85709,-63.96619,11.70154
12,11,48.71869,-67.75916,15.36649
12,12,48.5672,-71.54108,19.01154
12,13,48.40262,-75.31021,22.63571
12,14,48.22501,-79.06473,26.23816
12,15,48.03436,-82.80276,29.81799
13,-15,51.87476,27.87045,-84.97971
13,-14,52.07819,24.27396,-81.24612
13,-13,52.26773,20.65527,-77.49506
13,-12,52.44336,17.01526,-73.72836
13,-11,52.60498,13.35486,-69.94791
13,-10,52.75266,9.674957,-66.15546
13,-9,52.88632,5.976624,-62.35281
13,-8,53.00598,2.260803,-58.54178
13,-7,53.11157,-1.471283,-54.72406
13,-6,53.20313,-5.218597,-50.9014
13,-5,53.28061,-8.97995,-47.07544
13,-4,53.34402,-12.75409,-43.2478
13,-3,53.39337,-16.53976,-39.4202
13,-2,53.42859,-20.33569,-35.59415
13,-1,53.44974,-24.1405,-31.77112
13,0,53.45679,-27.95279,-27.95279
13,1,53.44974,-31.77112,-24.1405
13,2,53.42859,-35.59415,-20.33569
13,3,53.39337,-39.4202,-16.53976
13,4,53.34402,-43.2478,-12.75409
13,5,53.28061,-47.07544,-8.97995
13,6,53.20313,-50.9014,-5.218597
13,7,53.11157,-54.72406,-1.471283
13,8,53.00598,-58.54178,2.260803
13,9,52.88632,-62.35281,5.976624
13,10,52.75266,-66.15546,9.674957
13,11,52.60498,-69.94791,13.35486
13,12,52.44336,-73.72836,17.01526
13,13,52.26773,-77.49506,20.65527
13,14,52.07819,-81.24612,24.27396
13,15,51.87476,-84.97971,27.87045
14,-15,55.68658,25.92746,-87.15103
14,-14,55.90237,22.3143,-83.42206
14,-13,56.10342,18.67932,-79.6745
14,-12,56.28964,15.02347,-75.91034
14,-11,56.46106,11.3476,-72.13144
14,-10,56.61765,7.652771,-68.33957
14,-9,56.7594,3.939941,-64.53653
14,-8,56.88626,0.2102051,-60.72418
14,-7,56.99823,-3.535309,-56.90424
14,-6,57.09531,-7.29541,-53.07837
14,-5,57.17746,-11.06897,-49.24838
14,-4,57.24469,-14.85474,-45.41589
14,-3,57.297,-18.65134,-41.58252
14,-2,57.33435,-22.45758,-37.74991
14,-1,57.35678,-26.27197,-33.91962
14,0,57.36426,-30.09311,-30.09311
14,1,57.35678,-33.91962,-26.27197
14,2,57.33435,-37.74991,-22.45758
14,3,57.297,-41.58252,-18.65134
14,4,57.24469,-45.41589,-14.85474
14,5,57.17746,-49.24838,-11.06897
14,6,57.09531,-53.07837,-7.29541
14,7,56.99823,-56.90424,-3.535309
14,8,56.88626,-60.72418,0.2102051
14,9,56.7594,-64.53653,3.939941
14,10,56.61765,-68.33957,7.652771
14,11,56.46106,-72.13144,11.3476
14,12,56.28964,-75.91034,15.02347
14,13,56.10342,-79.6745,18.67932
14,14,55.90237,-83.42206,22.3143
14,15,55.68658,-87.15103,25.92746
15,-15,59.46936,23.98975,-89.31604
15,-14,59.69702,20.35986,-85.59171
15,-13,59.90912,16.70859,-81.84781
15,-12,60.10556,13.0368,-78.0863
15,-11,60.28638,9.34552,-74.30902
15,-10,60.45157,5.635712,-70.51776
15,-9,60.60104,1.908417,-66.71442
15,-8,60.73486,-1.835236,-62.90082
15,-7,60.85294,-5.594147,-59.07867
15,-6,60.95532,-9.367096,-55.24976
15,-5,61.04196,-13.15286,-51.4158
15,-4,61.11285,-16.9502,-47.57846
15,-3,61.168,-20.75775,-43.73941
15,-2,61.2074,-24.57422,-39.9003
15,-1,61.23105,-28.39816,-36.06268
15,0,61.23895,-32.22815,-32.22815
15,1,61.23105,-36.06268,-28.39816
15,2,61.2074,-39.9003,-24.57422
15,3,61.168,-43.73941,-20.75775
15,4,61.11285,-47.57846,-16.9502
15,5,61.04196,-51.4158,-13.15286
15,6,60.95532,-55.24976,-9.367096
15,7,60.85294,-59.07867,-5.594147
15,8,60.73486,-62.90082,-1.835236
15,9,60.60104,-66.71442,1.908417
15,10,60.45157,-70.51776,5.635712
15,11,60.28638,-74.30902,9.34552
15,12,60.10556,-78.0863,13.0368
15,13,59.90912,-81.84781,16.70859
15,14,59.69702,-85.59171,20.35986
15,15,59.46936,-89.31604,23.98975
